id,document_id,user_id,"created_at","updated_at"
929,929,148,"2018-01-31 23:45:43","2018-01-31 23:45:43"
930,930,16,"2018-02-01 03:09:56","2018-02-01 03:09:56"
931,931,296,"2018-02-01 16:35:56","2018-02-01 16:35:56"
936,936,296,"2018-02-01 22:08:56","2018-02-01 22:08:56"
937,937,296,"2018-02-02 00:15:49","2018-02-02 00:15:49"
938,938,296,"2018-02-02 00:15:49","2018-02-02 00:15:49"
939,939,408,"2018-02-02 18:22:56","2018-02-02 18:22:56"
940,940,408,"2018-02-02 18:25:15","2018-02-02 18:25:15"
941,941,296,"2018-02-02 19:31:43","2018-02-02 19:31:43"
942,942,233,"2018-02-02 23:54:00","2018-02-02 23:54:00"
943,943,405,"2018-02-05 18:32:01","2018-02-05 18:32:01"
944,944,31,"2018-02-05 18:46:55","2018-02-05 18:46:55"
945,945,15,"2018-02-05 20:57:43","2018-02-05 20:57:43"
946,946,15,"2018-02-05 21:05:08","2018-02-05 21:05:08"
947,947,145,"2018-02-05 21:13:16","2018-02-05 21:13:16"
948,948,145,"2018-02-05 21:16:39","2018-02-05 21:16:39"
949,949,145,"2018-02-05 22:09:09","2018-02-05 22:09:09"
950,950,15,"2018-02-05 23:16:53","2018-02-05 23:16:53"
951,951,15,"2018-02-05 23:16:53","2018-02-05 23:16:53"
952,952,296,"2018-02-06 22:29:01","2018-02-06 22:29:01"
953,953,29,"2018-02-08 16:39:37","2018-02-08 16:39:37"
954,954,405,"2018-02-14 19:34:29","2018-02-14 19:34:29"
955,955,405,"2018-02-14 19:34:29","2018-02-14 19:34:29"
956,956,229,"2018-02-14 23:45:47","2018-02-14 23:45:47"
957,957,315,"2018-02-15 18:51:03","2018-02-15 18:51:03"
958,958,322,"2018-02-15 19:59:38","2018-02-15 19:59:38"
959,959,212,"2018-02-16 04:39:10","2018-02-16 04:39:10"
960,960,29,"2018-02-16 17:33:09","2018-02-16 17:33:09"
961,961,15,"2018-02-18 23:57:32","2018-02-18 23:57:32"
962,962,15,"2018-02-18 23:57:50","2018-02-18 23:57:50"
963,963,15,"2018-02-18 23:57:50","2018-02-18 23:57:50"
964,964,291,"2018-02-22 16:16:54","2018-02-22 16:16:54"
965,965,233,"2018-02-22 19:29:49","2018-02-22 19:29:49"
966,966,15,"2018-02-22 21:18:42","2018-02-22 21:18:42"
967,967,264,"2018-02-23 18:18:24","2018-02-23 18:18:24"
968,968,119,"2018-02-23 22:09:55","2018-02-23 22:09:55"
969,969,117,"2018-02-26 17:20:58","2018-02-26 17:20:58"
970,970,233,"2018-03-02 21:27:54","2018-03-02 21:27:54"
971,971,141,"2018-03-04 17:58:27","2018-03-04 17:58:27"
972,972,141,"2018-03-04 18:19:03","2018-03-04 18:19:03"
973,973,15,"2018-03-06 17:10:07","2018-03-06 17:10:07"
974,974,29,"2018-03-06 20:34:29","2018-03-06 20:34:29"
975,975,437,"2018-03-06 20:34:32","2018-03-06 20:34:32"
976,976,243,"2018-03-07 23:38:45","2018-03-07 23:38:45"
977,977,243,"2018-03-07 23:47:29","2018-03-07 23:47:29"
978,978,243,"2018-03-07 23:49:49","2018-03-07 23:49:49"
979,979,243,"2018-03-08 00:32:29","2018-03-08 00:32:29"
980,980,435,"2018-03-08 16:34:42","2018-03-08 16:34:42"
981,981,29,"2018-03-08 16:38:50","2018-03-08 16:38:50"
982,982,433,"2018-03-08 16:38:51","2018-03-08 16:38:51"
983,983,433,"2018-03-08 17:24:54","2018-03-08 17:24:54"
984,984,434,"2018-03-08 17:37:48","2018-03-08 17:37:48"
985,985,434,"2018-03-08 17:37:51","2018-03-08 17:37:51"
986,986,29,"2018-03-09 19:24:56","2018-03-09 19:24:56"
987,987,436,"2018-03-09 19:26:36","2018-03-09 19:26:36"
988,988,15,"2018-03-09 23:11:19","2018-03-09 23:11:19"
989,989,32,"2018-03-10 01:42:26","2018-03-10 01:42:26"
990,990,32,"2018-03-10 02:00:53","2018-03-10 02:00:53"
991,991,435,"2018-03-12 19:44:15","2018-03-12 19:44:15"
992,992,435,"2018-03-12 20:09:08","2018-03-12 20:09:08"
993,993,65,"2018-03-13 15:05:57","2018-03-13 15:05:57"
994,994,233,"2018-03-13 16:17:48","2018-03-13 16:17:48"
995,995,448,"2018-03-13 16:54:58","2018-03-13 16:54:58"
996,996,16,"2018-03-13 17:40:00","2018-03-13 17:40:00"
997,997,448,"2018-03-13 17:47:02","2018-03-13 17:47:02"
998,998,448,"2018-03-13 17:47:02","2018-03-13 17:47:02"
999,999,5,"2018-03-13 19:45:30","2018-03-13 19:45:30"
1000,1000,296,"2018-03-13 19:58:30","2018-03-13 19:58:30"
1001,1001,101,"2018-03-14 15:31:52","2018-03-14 15:31:52"
1002,1002,1,"2018-03-15 16:59:07","2018-03-15 16:59:07"
1003,1003,1,"2018-03-15 17:16:41","2018-03-15 17:16:41"
1004,1004,1,"2018-03-15 17:17:29","2018-03-15 17:17:29"
1005,1005,1,"2018-03-15 17:18:55","2018-03-15 17:18:55"
1006,1006,1,"2018-03-15 17:20:16","2018-03-15 17:20:16"
1007,1007,1,"2018-03-15 17:21:43","2018-03-15 17:21:43"
1008,1008,1,"2018-03-15 17:23:03","2018-03-15 17:23:03"
1009,1009,1,"2018-03-15 17:27:11","2018-03-15 17:27:11"
1010,1010,15,"2018-03-15 21:37:21","2018-03-15 21:37:21"
1011,1011,20,"2018-03-16 15:26:16","2018-03-16 15:26:16"
1012,1012,20,"2018-03-16 15:28:00","2018-03-16 15:28:00"
1013,1013,195,"2018-03-16 17:00:10","2018-03-16 17:00:10"
1014,1014,195,"2018-03-16 17:04:05","2018-03-16 17:04:05"
1015,1015,195,"2018-03-16 17:20:46","2018-03-16 17:20:46"
1016,1016,195,"2018-03-16 17:43:00","2018-03-16 17:43:00"
1017,1017,195,"2018-03-16 17:44:19","2018-03-16 17:44:19"
1018,1018,145,"2018-03-16 17:54:04","2018-03-16 17:54:04"
1019,1019,195,"2018-03-16 17:54:08","2018-03-16 17:54:08"
1020,1020,195,"2018-03-16 17:58:16","2018-03-16 17:58:16"
1021,1021,101,"2018-03-18 23:44:46","2018-03-18 23:44:46"
1022,1022,437,"2018-03-19 13:50:44","2018-03-19 13:50:44"
1023,1023,437,"2018-03-19 13:55:27","2018-03-19 13:55:27"
1024,1024,437,"2018-03-19 13:55:28","2018-03-19 13:55:28"
1025,1025,239,"2018-03-19 19:16:08","2018-03-19 19:16:08"
1026,1026,30,"2018-03-19 20:26:59","2018-03-19 20:26:59"
1027,1027,195,"2018-03-19 20:46:12","2018-03-19 20:46:12"
1028,1028,433,"2018-03-19 20:56:15","2018-03-19 20:56:15"
1029,1029,65,"2018-03-19 21:36:33","2018-03-19 21:36:33"
1030,1030,145,"2018-03-19 22:20:17","2018-03-19 22:20:17"
1031,1031,194,"2018-03-20 16:04:41","2018-03-20 16:04:41"
1032,1032,433,"2018-03-20 16:42:09","2018-03-20 16:42:09"
1033,1033,145,"2018-03-20 19:32:09","2018-03-20 19:32:09"
1034,1034,433,"2018-03-20 19:41:26","2018-03-20 19:41:26"
1035,1035,241,"2018-03-22 02:18:42","2018-03-22 02:18:42"
1036,1036,241,"2018-03-22 03:36:03","2018-03-22 03:36:03"
1037,1037,241,"2018-03-22 16:29:12","2018-03-22 16:29:12"
1038,1038,142,"2018-03-23 21:29:16","2018-03-23 21:29:16"
1039,1039,196,"2018-03-24 19:23:51","2018-03-24 19:23:51"
1040,1040,436,"2018-03-26 15:44:29","2018-03-26 15:44:29"
1041,1041,243,"2018-03-26 16:55:11","2018-03-26 16:55:11"
1042,1042,243,"2018-03-26 16:58:27","2018-03-26 16:58:27"
1043,1043,246,"2018-03-27 17:02:59","2018-03-27 17:02:59"
1044,1044,405,"2018-03-27 18:47:27","2018-03-27 18:47:27"
1045,1045,405,"2018-03-27 18:48:41","2018-03-27 18:48:41"
1046,1046,405,"2018-03-27 18:48:41","2018-03-27 18:48:41"
1047,1047,314,"2018-03-28 20:42:27","2018-03-28 20:42:27"
1048,1048,314,"2018-03-28 20:56:04","2018-03-28 20:56:04"
1049,1049,314,"2018-03-28 21:00:27","2018-03-28 21:00:27"
1050,1050,465,"2018-03-28 21:31:05","2018-03-28 21:31:05"
1051,1051,241,"2018-03-29 21:08:30","2018-03-29 21:08:30"
1052,1052,465,"2018-03-30 19:22:23","2018-03-30 19:22:23"
1053,1053,296,"2018-04-02 17:46:26","2018-04-02 17:46:26"
1054,1054,436,"2018-04-02 18:56:10","2018-04-02 18:56:10"
1055,1055,434,"2018-04-02 19:08:50","2018-04-02 19:08:50"
1056,1056,120,"2018-04-02 19:24:17","2018-04-02 19:24:17"
1057,1057,457,"2018-04-02 20:44:00","2018-04-02 20:44:00"
1058,1058,457,"2018-04-02 20:48:25","2018-04-02 20:48:25"
1059,1059,120,"2018-04-03 01:44:10","2018-04-03 01:44:10"
1060,1060,435,"2018-04-03 16:53:40","2018-04-03 16:53:40"
1061,1061,120,"2018-04-03 20:01:22","2018-04-03 20:01:22"
1062,1062,241,"2018-04-03 21:38:56","2018-04-03 21:38:56"
1063,1063,471,"2018-04-04 01:11:54","2018-04-04 01:11:54"
1064,1064,474,"2018-04-05 17:29:11","2018-04-05 17:29:11"
1065,1065,446,"2018-04-06 18:39:20","2018-04-06 18:39:20"
1066,1066,2,"2018-04-07 04:18:45","2018-04-07 04:18:45"
1067,1067,2,"2018-04-07 04:32:45","2018-04-07 04:32:45"
1068,1068,2,"2018-04-07 04:37:45","2018-04-07 04:37:45"
1071,1071,320,"2018-04-11 15:07:49","2018-04-11 15:07:49"
1072,1072,141,"2018-04-11 16:09:27","2018-04-11 16:09:27"
1073,1073,471,"2018-04-11 17:55:03","2018-04-11 17:55:03"
1074,1074,471,"2018-04-11 17:59:32","2018-04-11 17:59:32"
1075,1075,241,"2018-04-12 01:45:38","2018-04-12 01:45:38"
1076,1076,471,"2018-04-12 17:32:03","2018-04-12 17:32:03"
1077,1077,471,"2018-04-12 17:32:03","2018-04-12 17:32:03"
1078,1078,343,"2018-04-12 19:52:47","2018-04-12 19:52:47"
1079,1079,30,"2018-04-13 18:45:45","2018-04-13 18:45:45"
1080,1080,145,"2018-04-13 20:36:44","2018-04-13 20:36:44"
1081,1081,206,"2018-04-13 21:41:57","2018-04-13 21:41:57"
1082,1082,30,"2018-04-13 22:16:25","2018-04-13 22:16:25"
1083,1083,433,"2018-04-16 14:20:33","2018-04-16 14:20:33"
1084,1084,433,"2018-04-16 14:20:33","2018-04-16 14:20:33"
1085,1085,343,"2018-04-16 15:26:52","2018-04-16 15:26:52"
1086,1086,436,"2018-04-16 18:37:13","2018-04-16 18:37:13"
1087,1087,164,"2018-04-16 23:09:33","2018-04-16 23:09:33"
1088,1088,164,"2018-04-17 17:07:22","2018-04-17 17:07:22"
1089,1089,435,"2018-04-17 17:16:24","2018-04-17 17:16:24"
1090,1090,433,"2018-04-17 18:40:55","2018-04-17 18:40:55"
1091,1091,433,"2018-04-17 18:46:22","2018-04-17 18:46:22"
1092,1092,433,"2018-04-17 18:46:22","2018-04-17 18:46:22"
1093,1093,433,"2018-04-17 18:46:27","2018-04-17 18:46:27"
1094,1094,433,"2018-04-17 18:46:27","2018-04-17 18:46:27"
1095,1095,433,"2018-04-17 21:30:08","2018-04-17 21:30:08"
1096,1096,320,"2018-04-18 15:40:30","2018-04-18 15:40:30"
1097,1097,320,"2018-04-18 16:25:20","2018-04-18 16:25:20"
1098,1098,141,"2018-04-18 21:53:30","2018-04-18 21:53:30"
1099,1099,436,"2018-04-19 15:31:22","2018-04-19 15:31:22"
1100,1100,32,"2018-04-19 21:01:52","2018-04-19 21:01:52"
1101,1101,241,"2018-04-20 17:17:04","2018-04-20 17:17:04"
1102,1102,241,"2018-04-20 19:26:04","2018-04-20 19:26:04"
1103,1103,241,"2018-04-22 17:53:21","2018-04-22 17:53:21"
1104,1104,194,"2018-04-23 17:00:48","2018-04-23 17:00:48"
1105,1105,219,"2018-04-23 20:24:06","2018-04-23 20:24:06"
1106,1106,287,"2018-04-23 22:29:56","2018-04-23 22:29:56"
1107,1107,219,"2018-04-24 16:07:56","2018-04-24 16:07:56"
1108,1108,219,"2018-04-24 17:24:34","2018-04-24 17:24:34"
1109,1109,219,"2018-04-24 18:49:17","2018-04-24 18:49:17"
1110,1110,206,"2018-04-24 19:01:37","2018-04-24 19:01:37"
1111,1111,219,"2018-04-26 20:20:54","2018-04-26 20:20:54"
1112,1112,433,"2018-04-27 21:41:58","2018-04-27 21:41:58"
1113,1113,433,"2018-04-30 14:48:51","2018-04-30 14:48:51"
1114,1114,16,"2018-04-30 16:28:11","2018-04-30 16:28:11"
1115,1115,164,"2018-05-01 01:53:57","2018-05-01 01:53:57"
1116,1116,164,"2018-05-01 02:36:20","2018-05-01 02:36:20"
1117,1117,219,"2018-05-02 16:34:59","2018-05-02 16:34:59"
1118,1118,206,"2018-05-02 23:33:49","2018-05-02 23:33:49"
1119,1119,206,"2018-05-03 16:30:34","2018-05-03 16:30:34"
1124,1124,219,"2018-05-04 20:16:21","2018-05-04 20:16:21"
1125,1125,219,"2018-05-04 20:16:21","2018-05-04 20:16:21"
1126,1126,219,"2018-05-04 20:22:02","2018-05-04 20:22:02"
1127,1127,219,"2018-05-04 20:22:02","2018-05-04 20:22:02"
1128,1128,219,"2018-05-04 21:10:14","2018-05-04 21:10:14"
1129,1129,219,"2018-05-04 21:10:15","2018-05-04 21:10:15"
1130,1130,471,"2018-05-04 22:19:03","2018-05-04 22:19:03"
1131,1131,219,"2018-05-07 13:27:17","2018-05-07 13:27:17"
1132,1132,219,"2018-05-07 13:27:18","2018-05-07 13:27:18"
1133,1133,266,"2018-05-07 19:58:35","2018-05-07 19:58:35"
1134,1134,266,"2018-05-07 20:05:53","2018-05-07 20:05:53"
1135,1135,219,"2018-05-07 20:14:26","2018-05-07 20:14:26"
1136,1136,219,"2018-05-07 20:14:27","2018-05-07 20:14:27"
1137,1137,487,"2018-05-07 21:48:15","2018-05-07 21:48:15"
1138,1138,200,"2018-05-08 16:27:20","2018-05-08 16:27:20"
1139,1139,200,"2018-05-08 16:32:40","2018-05-08 16:32:40"
1140,1140,219,"2018-05-08 17:50:45","2018-05-08 17:50:45"
1141,1141,219,"2018-05-08 17:50:45","2018-05-08 17:50:45"
1142,1142,219,"2018-05-08 18:28:44","2018-05-08 18:28:44"
1143,1143,219,"2018-05-08 18:28:44","2018-05-08 18:28:44"
1144,1144,219,"2018-05-08 18:31:41","2018-05-08 18:31:41"
1145,1145,219,"2018-05-08 18:31:41","2018-05-08 18:31:41"
1146,1146,206,"2018-05-08 18:46:26","2018-05-08 18:46:26"
1147,1147,195,"2018-05-09 15:11:16","2018-05-09 15:11:16"
1148,1148,195,"2018-05-09 15:29:50","2018-05-09 15:29:50"
1149,1149,219,"2018-05-09 16:40:46","2018-05-09 16:40:46"
1150,1150,219,"2018-05-09 16:40:46","2018-05-09 16:40:46"
1151,1151,324,"2018-05-09 18:17:18","2018-05-09 18:17:18"
1152,1152,219,"2018-05-09 18:53:54","2018-05-09 18:53:54"
1153,1153,219,"2018-05-09 18:53:54","2018-05-09 18:53:54"
1154,1154,436,"2018-05-11 14:03:52","2018-05-11 14:03:52"
1155,1155,75,"2018-05-13 22:18:54","2018-05-13 22:18:54"
1156,1156,237,"2018-05-14 14:30:54","2018-05-14 14:30:54"
1157,1157,487,"2018-05-14 17:34:01","2018-05-14 17:34:01"
1158,1158,219,"2018-05-14 21:51:13","2018-05-14 21:51:13"
1159,1159,219,"2018-05-14 21:51:14","2018-05-14 21:51:14"
1160,1160,492,"2018-05-16 14:50:22","2018-05-16 14:50:22"
1161,1161,492,"2018-05-16 15:59:40","2018-05-16 15:59:40"
1162,1162,448,"2018-05-16 17:47:23","2018-05-16 17:47:23"
1163,1163,490,"2018-05-16 18:36:41","2018-05-16 18:36:41"
1164,1164,241,"2018-05-16 22:16:16","2018-05-16 22:16:16"
1165,1165,145,"2018-05-16 23:40:17","2018-05-16 23:40:17"
1166,1166,448,"2018-05-17 03:09:33","2018-05-17 03:09:33"
1167,1167,9,"2018-05-18 19:56:38","2018-05-18 19:56:38"
1168,1168,206,"2018-05-18 20:04:04","2018-05-18 20:04:04"
1169,1169,1,"2018-05-18 20:58:01","2018-05-18 20:58:01"
1170,1170,2,"2018-05-18 21:00:59","2018-05-18 21:00:59"
1171,1171,141,"2018-05-18 21:11:09","2018-05-18 21:11:09"
1172,1172,481,"2018-05-21 02:34:15","2018-05-21 02:34:15"
1173,1173,481,"2018-05-21 04:21:40","2018-05-21 04:21:40"
1174,1174,481,"2018-05-21 08:10:14","2018-05-21 08:10:14"
1175,1175,1,"2018-05-21 12:55:56","2018-05-21 12:55:56"
1176,1176,223,"2018-05-21 17:31:11","2018-05-21 17:31:11"
1177,1177,9,"2018-05-21 18:52:49","2018-05-21 18:52:49"
1178,1178,121,"2018-05-23 19:53:20","2018-05-23 19:53:20"
1179,1179,32,"2018-05-23 21:58:12","2018-05-23 21:58:12"
1180,1180,16,"2018-05-24 23:09:59","2018-05-24 23:09:59"
1181,1181,145,"2018-05-25 18:55:14","2018-05-25 18:55:14"
1182,1182,482,"2018-05-25 20:04:59","2018-05-25 20:04:59"
1183,1183,435,"2018-05-29 02:11:48","2018-05-29 02:11:48"
1184,1184,145,"2018-05-29 19:49:14","2018-05-29 19:49:14"
1185,1185,108,"2018-05-31 16:40:32","2018-05-31 16:40:32"
1186,1186,65,"2018-05-31 18:06:24","2018-05-31 18:06:24"
1187,1187,65,"2018-05-31 18:07:51","2018-05-31 18:07:51"
1188,1188,65,"2018-05-31 18:08:59","2018-05-31 18:08:59"
1189,1189,16,"2018-06-01 03:06:32","2018-06-01 03:06:32"
1190,1190,120,"2018-06-01 21:03:36","2018-06-01 21:03:36"
1191,1191,471,"2018-06-04 16:53:37","2018-06-04 16:53:37"
1192,1192,471,"2018-06-04 17:45:57","2018-06-04 17:45:57"
1193,1193,145,"2018-06-04 19:17:11","2018-06-04 19:17:11"
1194,1194,337,"2018-06-05 03:06:14","2018-06-05 03:06:14"
1195,1195,46,"2018-06-05 12:22:56","2018-06-05 12:22:56"
1196,1196,46,"2018-06-05 12:41:33","2018-06-05 12:41:33"
1197,1197,436,"2018-06-05 19:42:34","2018-06-05 19:42:34"
1198,1198,234,"2018-06-05 20:06:44","2018-06-05 20:06:44"
1199,1199,46,"2018-06-05 20:20:30","2018-06-05 20:20:30"
1200,1200,436,"2018-06-05 21:17:40","2018-06-05 21:17:40"
1201,1201,337,"2018-06-05 21:19:15","2018-06-05 21:19:15"
1202,1202,320,"2018-06-06 14:34:01","2018-06-06 14:34:01"
1203,1203,29,"2018-06-07 17:33:54","2018-06-07 17:33:54"
1204,1204,29,"2018-06-07 19:11:55","2018-06-07 19:11:55"
1205,1205,503,"2018-06-07 20:24:48","2018-06-07 20:24:48"
1206,1206,503,"2018-06-07 20:29:34","2018-06-07 20:29:34"
1207,1207,503,"2018-06-07 20:31:47","2018-06-07 20:31:47"
1208,1208,264,"2018-06-08 18:58:24","2018-06-08 18:58:24"
1209,1209,504,"2018-06-11 11:56:36","2018-06-11 11:56:36"
1210,1210,504,"2018-06-11 11:59:14","2018-06-11 11:59:14"
1211,1211,504,"2018-06-11 12:07:20","2018-06-11 12:07:20"
1212,1212,504,"2018-06-11 12:07:35","2018-06-11 12:07:35"
1213,1213,436,"2018-06-11 19:35:00","2018-06-11 19:35:00"
1214,1214,186,"2018-06-11 21:56:32","2018-06-11 21:56:32"
1215,1215,192,"2018-06-11 23:39:38","2018-06-11 23:39:38"
1216,1216,192,"2018-06-11 23:42:47","2018-06-11 23:42:47"
1217,1217,192,"2018-06-11 23:43:54","2018-06-11 23:43:54"
1218,1218,192,"2018-06-11 23:46:11","2018-06-11 23:46:11"
1219,1219,192,"2018-06-11 23:49:43","2018-06-11 23:49:43"
1220,1220,192,"2018-06-11 23:50:02","2018-06-11 23:50:02"
1221,1221,192,"2018-06-11 23:50:03","2018-06-11 23:50:03"
1222,1222,192,"2018-06-11 23:54:46","2018-06-11 23:54:46"
1223,1223,192,"2018-06-11 23:55:06","2018-06-11 23:55:06"
1224,1224,192,"2018-06-11 23:55:06","2018-06-11 23:55:06"
1225,1225,192,"2018-06-11 23:58:06","2018-06-11 23:58:06"
1226,1226,192,"2018-06-11 23:58:07","2018-06-11 23:58:07"
1227,1227,192,"2018-06-12 00:04:03","2018-06-12 00:04:03"
1228,1228,192,"2018-06-12 00:05:11","2018-06-12 00:05:11"
1229,1229,192,"2018-06-12 00:05:32","2018-06-12 00:05:32"
1230,1230,192,"2018-06-12 00:05:32","2018-06-12 00:05:32"
1231,1231,192,"2018-06-12 00:08:17","2018-06-12 00:08:17"
1232,1232,192,"2018-06-12 00:10:49","2018-06-12 00:10:49"
1233,1233,192,"2018-06-12 00:11:16","2018-06-12 00:11:16"
1234,1234,192,"2018-06-12 00:11:17","2018-06-12 00:11:17"
1235,1235,192,"2018-06-12 00:12:27","2018-06-12 00:12:27"
1236,1236,192,"2018-06-12 00:13:40","2018-06-12 00:13:40"
1237,1237,186,"2018-06-12 00:14:26","2018-06-12 00:14:26"
1238,1238,192,"2018-06-12 00:15:54","2018-06-12 00:15:54"
1239,1239,192,"2018-06-12 00:17:45","2018-06-12 00:17:45"
1240,1240,192,"2018-06-12 00:20:57","2018-06-12 00:20:57"
1241,1241,192,"2018-06-12 00:23:11","2018-06-12 00:23:11"
1242,1242,192,"2018-06-12 00:24:00","2018-06-12 00:24:00"
1243,1243,192,"2018-06-12 00:25:29","2018-06-12 00:25:29"
1244,1244,192,"2018-06-12 00:27:01","2018-06-12 00:27:01"
1245,1245,192,"2018-06-12 00:28:42","2018-06-12 00:28:42"
1246,1246,192,"2018-06-12 00:29:59","2018-06-12 00:29:59"
1247,1247,192,"2018-06-12 00:31:29","2018-06-12 00:31:29"
1248,1248,186,"2018-06-12 17:34:38","2018-06-12 17:34:38"
1249,1249,206,"2018-06-12 18:31:42","2018-06-12 18:31:42"
1250,1250,186,"2018-06-12 19:14:41","2018-06-12 19:14:41"
1251,1251,405,"2018-06-13 17:52:51","2018-06-13 17:52:51"
1252,1252,436,"2018-06-13 19:05:32","2018-06-13 19:05:32"
1253,1253,117,"2018-06-14 15:58:16","2018-06-14 15:58:16"
1254,1254,435,"2018-06-14 16:00:24","2018-06-14 16:00:24"
1255,1255,492,"2018-06-14 17:53:56","2018-06-14 17:53:56"
1256,1256,435,"2018-06-14 19:10:25","2018-06-14 19:10:25"
1257,1257,145,"2018-06-15 00:56:25","2018-06-15 00:56:25"
1258,1258,499,"2018-06-15 18:20:43","2018-06-15 18:20:43"
1259,1259,206,"2018-06-15 20:49:12","2018-06-15 20:49:12"
1260,1260,510,"2018-06-15 21:18:12","2018-06-15 21:18:12"
1261,1261,519,"2018-06-16 03:36:41","2018-06-16 03:36:41"
1262,1262,475,"2018-06-18 14:47:54","2018-06-18 14:47:54"
1263,1263,475,"2018-06-18 15:00:46","2018-06-18 15:00:46"
1264,1264,475,"2018-06-18 15:03:54","2018-06-18 15:03:54"
1265,1265,206,"2018-06-18 18:14:24","2018-06-18 18:14:24"
1266,1266,206,"2018-06-18 18:24:49","2018-06-18 18:24:49"
1267,1267,483,"2018-06-18 20:44:58","2018-06-18 20:44:58"
1268,1268,30,"2018-06-18 21:48:10","2018-06-18 21:48:10"
1269,1269,241,"2018-06-19 01:14:42","2018-06-19 01:14:42"
1270,1270,241,"2018-06-19 05:15:43","2018-06-19 05:15:43"
1271,1271,405,"2018-06-19 13:51:41","2018-06-19 13:51:41"
1272,1272,186,"2018-06-19 18:19:06","2018-06-19 18:19:06"
1273,1273,186,"2018-06-19 19:04:53","2018-06-19 19:04:53"
1274,1274,518,"2018-06-20 19:08:51","2018-06-20 19:08:51"
1275,1275,518,"2018-06-20 19:15:13","2018-06-20 19:15:13"
1276,1276,192,"2018-06-20 20:42:49","2018-06-20 20:42:49"
1277,1277,518,"2018-06-20 21:10:06","2018-06-20 21:10:06"
1278,1278,224,"2018-06-21 16:47:04","2018-06-21 16:47:04"
1279,1279,224,"2018-06-21 16:50:45","2018-06-21 16:50:45"
1280,1280,224,"2018-06-21 16:50:50","2018-06-21 16:50:50"
1281,1281,224,"2018-06-21 17:07:02","2018-06-21 17:07:02"
1282,1282,224,"2018-06-21 17:24:51","2018-06-21 17:24:51"
1283,1283,141,"2018-06-21 17:29:08","2018-06-21 17:29:08"
1284,1284,141,"2018-06-21 17:29:49","2018-06-21 17:29:49"
1285,1285,224,"2018-06-21 17:57:12","2018-06-21 17:57:12"
1286,1286,224,"2018-06-21 18:34:18","2018-06-21 18:34:18"
1287,1287,224,"2018-06-22 21:02:25","2018-06-22 21:02:25"
1288,1288,404,"2018-06-25 12:57:58","2018-06-25 12:57:58"
1289,1289,404,"2018-06-25 14:58:42","2018-06-25 14:58:42"
1290,1290,504,"2018-06-26 20:05:09","2018-06-26 20:05:09"
1291,1291,531,"2018-06-26 23:44:56","2018-06-26 23:44:56"
1292,1292,108,"2018-06-28 17:07:24","2018-06-28 17:07:24"
1293,1293,108,"2018-06-28 17:10:49","2018-06-28 17:10:49"
1294,1294,108,"2018-06-28 17:10:49","2018-06-28 17:10:49"
1295,1295,291,"2018-06-28 17:18:28","2018-06-28 17:18:28"
1296,1296,291,"2018-06-28 17:18:45","2018-06-28 17:18:45"
1297,1297,224,"2018-06-28 19:11:09","2018-06-28 19:11:09"
1298,1298,504,"2018-06-29 13:06:55","2018-06-29 13:06:55"
1299,1299,504,"2018-06-29 14:09:41","2018-06-29 14:09:41"
1300,1300,504,"2018-06-29 14:43:00","2018-06-29 14:43:00"
1301,1301,120,"2018-06-29 18:51:43","2018-06-29 18:51:43"
1302,1302,528,"2018-07-01 15:47:41","2018-07-01 15:47:41"
1303,1303,504,"2018-07-02 14:34:05","2018-07-02 14:34:05"
1304,1304,433,"2018-07-05 14:07:44","2018-07-05 14:07:44"
1305,1305,433,"2018-07-05 14:42:25","2018-07-05 14:42:25"
1306,1306,433,"2018-07-05 20:24:57","2018-07-05 20:24:57"
1307,1307,514,"2018-07-06 15:26:36","2018-07-06 15:26:36"
1308,1308,2,"2018-07-06 21:43:01","2018-07-06 21:43:01"
1309,1309,243,"2018-07-08 19:18:13","2018-07-08 19:18:13"
1310,1310,9,"2018-07-09 20:28:44","2018-07-09 20:28:44"
1311,1311,286,"2018-07-09 21:33:07","2018-07-09 21:33:07"
1312,1312,65,"2018-07-10 14:31:02","2018-07-10 14:31:02"
1313,1313,9,"2018-07-10 14:56:26","2018-07-10 14:56:26"
1314,1314,9,"2018-07-10 15:08:14","2018-07-10 15:08:14"
1315,1315,9,"2018-07-10 16:57:06","2018-07-10 16:57:06"
1316,1316,36,"2018-07-10 17:33:44","2018-07-10 17:33:44"
1317,1317,65,"2018-07-10 19:34:49","2018-07-10 19:34:49"
1318,1318,504,"2018-07-10 19:38:26","2018-07-10 19:38:26"
1319,1319,65,"2018-07-10 19:47:15","2018-07-10 19:47:15"
1320,1320,518,"2018-07-10 22:08:10","2018-07-10 22:08:10"
1321,1321,458,"2018-07-11 23:01:35","2018-07-11 23:01:35"
1322,1322,458,"2018-07-11 23:01:38","2018-07-11 23:01:38"
1323,1323,243,"2018-07-12 17:49:10","2018-07-12 17:49:10"
1324,1324,243,"2018-07-12 17:51:00","2018-07-12 17:51:00"
1325,1325,458,"2018-07-14 03:42:21","2018-07-14 03:42:21"
1326,1326,458,"2018-07-14 03:42:22","2018-07-14 03:42:22"
1327,1327,457,"2018-07-16 12:53:09","2018-07-16 12:53:09"
1328,1328,75,"2018-07-16 12:57:08","2018-07-16 12:57:08"
1329,1329,524,"2018-07-16 13:20:25","2018-07-16 13:20:25"
1330,1330,457,"2018-07-16 13:21:52","2018-07-16 13:21:52"
